,Lat,Long,Fire
3905,12.684923,29.218996,4.90824
3906,12.641119,29.466679,4.90824
3907,12.594949,29.726315,2.853057
3908,12.54588,30.000715,4.90824
3909,12.494067,30.288729,4.90824
3910,12.439181,30.591927,1.6057074
3911,12.380689,30.912952,41.579193
3912,12.3180685,31.254284,41.13356
3913,12.250541,31.619736,40.87363
3914,12.177612,32.01139,7.7703147
3915,15.09552,11.322533,1.5661687
3916,15.053545,11.737436,1.5660673
3917,15.013745,12.12389,0.58279634
3918,14.975911,12.485266,0.59067905
3919,14.93983,12.824724,1.5511453
3920,14.905366,13.144454,1.5477151
3921,14.872385,13.446455,1.5684366
3922,14.840728,13.7328205,1.5678406
3923,14.810297,14.004959,1.5618742
3924,14.780984,14.264292,1.5604287
3925,14.752729,14.511743,1.5937388
3926,14.725428,14.7485485,1.584971
3927,14.699037,14.975375,1.5759766
3928,14.673494,15.193011,1.5614182
3929,14.648721,15.402353,1.5501559
3930,14.624698,15.603771,1.5535474
3931,14.60134,15.798124,1.6224146
3932,14.578609,15.985903,1.59899
3933,14.556473,16.167503,1.5542567
3934,14.5349,16.343307,1.548028
3935,14.513846,16.513779,1.5476853
3936,14.49328,16.67926,1.5843898
3937,14.47318,16.840055,1.5738815
3938,14.453511,16.996471,1.550883
3939,14.434254,17.148766,1.5455216
3940,14.415385,17.29717,1.5271753
3941,14.396884,17.441933,1.600644
3942,14.378733,17.583235,1.5206963
3943,14.360911,17.721272,1.4910907
3944,14.343401,17.856262,1.5056968
3945,14.32618,17.988384,1.5204638
3946,14.309237,18.117802,1.5387565
3947,14.29255,18.24468,1.529792
3948,14.276117,18.369091,1.5604347
3949,14.259922,18.491184,1.5377432
3950,14.243948,18.611107,1.5283823
3951,14.228186,18.728971,1.557067
3952,14.212619,18.844906,1.6456366
3953,14.197243,18.95898,1.5146106
3954,14.182041,19.071333,1.5071213
3955,14.167006,19.18204,1.5686601
3956,14.152126,19.2912,0.5509347
3957,14.137397,19.398884,0.56800246
3958,14.122802,19.5052,1.508677
3959,14.108336,19.610216,1.5085727
3960,14.09399,19.713997,1.5116215
3961,14.079759,19.81663,1.5302896
3962,14.06563,19.91818,1.5182197
3963,14.051597,20.018711,1.5094161
3964,14.037656,20.118267,1.5244454
3965,14.023792,20.216953,1.5490025
3966,14.010004,20.31481,1.5738636
3967,13.996292,20.41183,0.6603092
3968,13.982635,20.508163,1.587826
3969,13.969035,20.603813,1.4819026
3970,13.955481,20.698856,1.5112042
3971,13.941967,20.793354,1.5375674
3972,13.928488,20.887327,1.4850229
3973,13.915047,20.980776,0.64676404
3974,13.901623,21.073845,1.7197937
3975,13.888216,21.16653,0.68053603
3976,13.874829,21.258831,0.6306827
3977,13.861446,21.35086,2.82903
3978,13.848065,21.442623,0.6328523
3979,13.834675,21.534206,2.8341742
3980,13.821274,21.625626,2.816832
3981,13.807852,21.716938,0.6200671
3982,13.794406,21.808178,0.57863593
3983,13.78093,21.899382,0.65228343
3984,13.767417,21.99059,4.90824
3985,13.753862,22.081863,4.90824
3986,13.740253,22.173277,4.90824
3987,13.726594,22.26477,4.90824
3988,13.712876,22.35643,3.0038686
3989,13.699074,22.448435,2.9638648
3990,13.685189,22.540766,2.9365034
3991,13.671228,22.633364,2.8835118
3992,13.657176,22.726334,2.8966517
3993,13.643023,22.81974,2.9842944
3994,13.628766,22.91359,2.9253392
3995,13.614405,23.007889,3.0046196
3996,13.599915,23.102797,2.907467
3997,13.585295,23.19832,2.931887
3998,13.570534,23.294518,2.9653401
3999,13.555622,23.391468,4.90824
4000,13.540552,23.489197,2.8356135
4001,13.525328,23.58768,0.63239336
4002,13.509928,23.687038,6.5089493
4003,13.494352,23.787273,2.835542
4004,13.478571,23.888584,2.9255807
4005,13.462585,23.99094,4.90824
4006,13.446384,24.094406,4.90824
4007,13.429978,24.198912,4.90824
4008,13.413321,24.304743,4.90824
4009,13.396584,24.410748,3.0123382
4010,13.379186,24.52077,2.9093237
4011,13.361448,24.632627,2.8974533
4012,13.343515,24.745392,4.90824
4013,13.325256,24.859886,2.888745
4014,13.306691,24.975967,2.794948
4015,13.287763,25.093988,2.7766557
4016,13.268464,25.213974,0.6598532
4017,13.248771,25.336056,1.4629185
4018,13.228635,25.460522,0.62739253
4019,13.208054,25.587366,2.888021
4020,13.187002,25.716715,2.9331028
4021,13.165462,25.848658,4.90824
4022,13.143366,25.983593,4.90824
4023,13.120697,26.121576,4.90824
4024,13.097403,26.26292,4.90824
4025,13.073472,26.407646,4.90824
4026,13.048823,26.556221,4.90824
4027,13.023506,26.70829,4.90824
4028,12.997307,26.865124,2.9941945
4029,12.97032,27.02607,2.9557884
4030,12.942457,27.191639,4.90824
4031,12.913625,27.362318,4.90824
4032,12.883783,27.538288,2.9611678
4033,12.852842,27.720016,0.6703615
4034,12.820696,27.908052,0.6431073
4035,12.787264,28.10278,0.6721884
4036,12.752493,28.304417,0.6866962
4037,12.716316,28.513256,0.6696403
4038,12.678367,28.731333,1.5314907
4039,12.638598,28.958761,0.66238344
4040,12.596878,29.196156,0.67996085
4041,12.55311,29.443909,4.906702
4042,12.506988,29.703575,2.8265476
4043,12.458027,29.977684,4.90824
4044,12.406264,30.265772,4.90824
4045,12.351341,30.569557,1.6295224
4046,12.293114,30.889526,41.96462
4047,12.23073,31.230028,5.9732647
4048,12.163236,31.595806,42.1418
4049,12.090382,31.987627,3.967446
4050,15.006782,11.308076,1.5584439
4051,14.964734,11.722707,1.5578151
4052,14.924867,12.108909,1.5372247
4053,14.886968,12.470135,1.5552342
4054,14.850841,12.809328,1.5620619
4055,14.816336,13.12882,1.5580624
4056,14.783318,13.430606,1.5684456
4057,14.751622,13.716829,1.5715748
4058,14.721145,13.988941,1.556626
4059,14.691802,14.248127,1.5719086
4060,14.663509,14.495535,1.595813
4061,14.636187,14.732184,1.5867352
4062,14.609763,14.958973,1.5689403
4063,14.584194,15.176554,1.5702009
4064,14.559404,15.385778,1.5668929
4065,14.535355,15.58717,1.6211241
4066,14.511971,15.781508,1.5938818
4067,14.489228,15.969185,1.5434742
4068,14.467082,16.150677,1.5502095
4069,14.445497,16.326408,1.6011506
4070,14.424433,16.496792,1.708743
4071,14.403863,16.66216,1.570341
4072,14.383756,16.82285,1.5706778
4073,14.364084,16.979158,1.5797257
4074,14.344828,17.131329,1.5382409
4075,14.325957,17.27963,0.58763623
4076,14.307456,17.42429,1.5334994
4077,14.289303,17.565495,1.5128881
4078,14.271481,17.703453,1.5015543
4079,14.253967,17.838371,1.5466541
4080,14.236745,17.970438,1.5454948
4081,14.219793,18.099829,1.5511811
4082,14.203103,18.22667,1.5538275
4083,14.186675,18.350971,1.5508711
4084,14.170479,18.473015,1.5375823
4085,14.154503,18.592896,1.5258908
4086,14.138737,18.710728,1.5314072
4087,14.123169,18.826618,1.6932815
4088,14.107788,18.940674,1.5107185
4089,14.092585,19.053001,1.5136302
4090,14.077549,19.163671,1.5312105
4091,14.06267,19.272799,0.5795032
4092,14.047937,19.380459,1.5196502
4093,14.033343,19.486736,1.5432298
4094,14.018881,19.591694,1.5242457
4095,14.004539,19.695438,1.5090287
4096,13.990305,19.798042,1.5272826
4097,13.976182,19.899523,0.5543411
4098,13.962153,19.999998,0.5516887
4099,13.948216,20.099508,1.5256524
4100,13.934365,20.198093,1.5073061
4101,13.920584,20.295876,1.6570687
4102,13.906873,20.39287,0.57076514
4103,13.893221,20.489155,1.490286
4104,13.879614,20.584846,1.5213072
4105,13.866049,20.679955,1.5301198
4106,13.852568,20.774223,1.5748918
4107,13.839098,20.868132,0.6400287
4108,13.825651,20.961601,1.5821695
4109,13.812238,21.054598,1.5320599
4110,13.798833,21.147272,1.7282695
4111,13.78545,21.239548,0.6319642
4112,13.772072,21.331541,0.63739717
4113,13.758695,21.423283,2.8928428
4114,13.745306,21.51485,2.8332086
4115,13.731911,21.606232,2.8363438
4116,13.718496,21.697504,2.7828097
4117,13.705055,21.788712,0.65259933
4118,13.691584,21.879879,0.6446302
4119,13.678077,21.971067,2.877441
4120,13.664524,22.062344,4.90824
4121,13.65092,22.153736,2.9941945
4122,13.637261,22.245255,4.90824
4123,13.623539,22.33696,4.90824
4124,13.609758,22.42881,4.90824
4125,13.595877,22.521147,2.9631286
4126,13.581925,22.613699,2.8808594
4127,13.567884,22.706606,2.8730006
4128,13.553743,22.79995,2.8961868
4129,13.539499,22.893732,2.9345722
4130,13.525144,22.988022,4.90824
4131,13.510661,23.08291,2.8842092
4132,13.496049,23.178402,2.8993726
4133,13.481294,23.274605,4.90824
4134,13.466396,23.371485,4.90824
4135,13.451359,23.469019,2.8336644
4136,13.436151,23.56742,0.6279737
4137,13.420756,23.666788,2.8359532
4138,13.405175,23.767109,2.8466792
4139,13.389414,23.868322,2.8387845
4140,13.37344,23.970642,4.90824
4141,13.357261,24.074009,4.90824
4142,13.340827,24.178745,4.90824
4143,13.324227,24.28424,4.90824
4144,13.307507,24.390192,2.9648514
4145,13.290166,24.499878,2.9103608
4146,13.27237,24.61219,2.9197783
4147,13.254524,24.724445,4.90824
4148,13.236265,24.838999,6.5901847
4149,13.217681,24.955267,2.7769506
4150,13.19878,25.07318,0.65974295
4151,13.179462,25.19336,0.6316751
4152,13.159792,25.315365,0.6066233
4153,13.139657,25.439909,0.6364107
4154,13.119096,25.566704,2.9108405
4155,13.098054,25.696074,2.9379725
4156,13.076541,25.827929,4.90824
4157,13.054462,25.96284,4.90824
4158,13.031812,26.100822,4.90824
4159,13.008549,26.242071,4.90824
4160,12.984645,26.386744,4.90824
4161,12.9600115,26.53533,4.90824
4162,12.934724,26.687334,2.9062657
4163,12.908552,26.844124,2.990979
4164,12.881605,27.00497,2.9009728
4165,12.853752,27.170618,4.90824
4166,12.824947,27.341284,4.90824
4167,12.795136,27.517221,2.9823213
4168,12.76421,27.699028,0.6707877
4169,12.732114,27.886936,1.5347123
4170,12.698719,28.081633,0.6673783
4171,12.66398,28.283287,1.5786439
4172,12.627782,28.492458,4.7206073
4173,12.589907,28.710337,4.8147707
4174,12.550287,28.93714,4.799509
4175,12.5086155,29.174513,1.5265197
4176,12.464825,29.422678,8.5515175
4177,12.41881,29.682037,0.6834537
4178,12.369939,29.955973,2.8865905
4179,12.31833,30.243544,4.90824
4180,12.263441,30.547527,1.638177
4181,12.205371,30.867054,22.428692
4182,12.143363,31.205948,4.0955215
4183,12.075705,31.573145,3.840357
4184,12.002879,31.965376,4.0536046
4185,14.918785,11.291471,1.5405118
4186,14.876628,11.706023,1.547122
4187,14.836662,12.092146,1.5383959
4188,14.79867,12.45335,1.5559912
4189,14.762466,12.792451,1.5746981
4190,14.727888,13.111881,1.5646726
4191,14.694811,13.413557,1.5739679
4192,14.663056,13.699704,1.5837759
4193,14.632528,13.971722,1.561588
4194,14.6031275,14.230906,1.5642583
4195,14.574797,14.478189,1.571542
4196,14.547439,14.714717,1.5492588
4197,14.520987,14.941377,1.549679
4198,14.49538,15.15891,1.5597612
4199,14.47057,15.367971,1.5930086
4200,14.446492,15.569293,1.6564041
4201,14.423082,15.763568,1.5558511
4202,14.400307,15.951237,1.5386194
4203,14.378139,16.132668,1.6228408
4204,14.356529,16.308348,1.8042117
4205,14.335445,16.47869,1.7013818
4206,14.314854,16.644024,1.5736431
4207,14.294729,16.804665,1.573807
4208,14.275038,16.96095,1.5935451
4209,14.255761,17.1131,1.5143931
4210,14.236876,17.26137,1.504758
4211,14.218359,17.405987,1.5497804
4212,14.200194,17.547148,1.5196711
4213,14.182358,17.685085,1.5257865
4214,14.164831,17.81998,1.5454054
4215,14.147596,17.952015,1.5475035
4216,14.130638,18.081347,1.5496492
4217,14.113939,18.208145,1.5419632
4218,14.097503,18.332418,1.5543282
4219,14.081301,18.454401,1.5467614
4220,14.06532,18.574236,1.5733093
4221,14.049549,18.692013,1.5347123
4222,14.0339775,18.807852,1.5262187
4223,14.018595,18.921852,1.5064538
4224,14.003392,19.0341,1.5218973
4225,13.988353,19.144726,1.529181
4226,13.973473,19.253794,1.5154362
4227,13.958739,19.3614,1.5143782
4228,13.944145,19.467625,1.5222281
4229,13.929681,19.57255,1.5448511
4230,13.915337,19.67625,1.5069664
4231,13.901104,19.7788,1.498878
4232,13.886978,19.88026,0.5734265
4233,13.87295,19.980701,0.5490035
4234,13.859011,20.080185,1.4980435
4235,13.845152,20.178783,1.510635
4236,13.831373,20.27653,0.58107674
4237,13.817658,20.373516,1.5399367
4238,13.804007,20.469769,1.4829457
4239,13.790399,20.565435,1.5087843
4240,13.776848,20.660423,1.5352368
4241,13.763357,20.75473,1.5857548
4242,13.7498865,20.848621,1.5165627
4243,13.736453,20.941998,1.6032547
4244,13.72303,21.035032,0.65751076
4245,13.709633,21.127645,0.6604105
4246,13.69626,21.219837,0.6494701
4247,13.682886,21.311794,6.4885674
4248,13.669511,21.40351,2.89042
4249,13.656126,21.495047,6.736538
4250,13.642737,21.586384,2.9057384
4251,13.629324,21.677631,2.828008
4252,13.615889,21.768803,0.6611258
4253,13.602426,21.859934,2.8832436
4254,13.588926,21.951073,2.8949857
4255,13.575382,22.042284,4.90824
4256,13.561788,22.133617,2.9781342
4257,13.548134,22.225117,4.90824
4258,13.534426,22.316729,2.9031396
4259,13.5206375,22.408672,2.9714823
4260,13.506768,22.500923,2.9631286
4261,13.492823,22.593443,2.9168754
4262,13.4787855,22.68635,2.8352857
4263,13.464652,22.77966,2.7825384
4264,13.450415,22.873419,2.9132545
4265,13.4360485,22.967808,2.9818296
4266,13.421572,23.062683,4.90824
4267,13.40697,23.158134,2.9924603
4268,13.392231,23.254251,4.90824
4269,13.377359,23.350988,4.90824
4270,13.3623295,23.448513,2.8717966
4271,13.347153,23.546738,0.6470293
4272,13.33177,23.646069,0.6363988
4273,13.316185,23.746456,2.7846932
4274,13.300434,23.847645,2.7987242
4275,13.284476,23.949907,2.7999787
4276,13.26831,24.053246,2.9808402
4277,13.251915,24.15776,4.90824
4278,13.235345,24.263123,2.8339684
4279,13.21847,24.370157,2.8930516
4280,13.20136,24.478386,2.8845282
4281,13.183653,24.590178,2.9072285
4282,13.165635,24.703627,4.90824
4283,13.1474085,24.818043,4.013914
4284,13.128913,24.933811,2.8018892
4285,13.109997,25.051895,0.6054342
4286,13.09067,25.172222,0.6346792
4287,13.071007,25.294268,2.7246504
4288,13.050915,25.418627,6.6706867
4289,13.03037,25.545406,2.9872684
4290,13.009359,25.674679,4.90824
4291,12.987852,25.806606,4.90824
4292,12.965803,25.941439,4.90824
4293,12.9431715,26.07941,4.90824
4294,12.919935,26.220613,4.90824
4295,12.896032,26.365398,4.90824
4296,12.871465,26.51371,4.90824
4297,12.846186,26.665806,2.8954506
4298,12.820065,26.822426,2.9697628
4299,12.793166,26.983131,2.8842926
4300,12.76535,27.148714,4.90824
4301,12.7365885,27.319288,4.90824
4302,12.706821,27.49515,2.9714823
4303,12.675947,27.67683,0.6705314
4304,12.643898,27.864672,1.5623242
4305,12.610554,28.059278,6.145981
4306,12.575857,28.260906,1.6254693
4307,12.539678,28.470222,1.4540404
4308,12.501858,28.688026,1.5084803
4309,12.462353,28.914436,1.4459133
4310,12.420685,29.15209,8.517969
4311,12.377041,29.399742,3.9632142
4312,12.331101,29.659006,4.90824
4313,12.282324,29.932783,2.876085
4314,12.230828,30.22012,4.90824
4315,12.176002,30.524189,1.6358167
4316,12.117969,30.843971,7.9227834
4317,12.056545,31.18016,9.725308
4318,11.988888,31.54794,8.171665
4319,11.915978,31.941267,0.6813377
4320,14.830294,11.277224,1.5389472
4321,14.78805,11.691501,1.5437365
4322,14.748016,12.077327,1.5484959
4323,14.709966,12.438217,1.5509009
4324,14.6737175,12.77696,1.5666038
4325,14.639095,13.096114,1.5787363
4326,14.605988,13.39745,1.6064882
4327,14.574192,13.683413,1.6626298
4328,14.54362,13.955304,1.5793562
4329,14.514188,14.214312,1.5400052
4330,14.485812,14.46156,1.5506238
4331,14.45841,14.698083,1.5511662
4332,14.4319315,14.924612,1.5457302
4333,14.406294,15.142085,1.5742928
4334,14.381458,15.351045,1.6059637
4335,14.357348,15.552345,1.6014099
4336,14.333923,15.7465,1.5859246
4337,14.311125,15.9341135,1.5693635
4338,14.28894,16.11544,1.677072
4339,14.267312,16.291065,0.64463913
4340,14.246206,16.461372,0.60284734
4341,14.225599,16.626654,1.579076
4342,14.205455,16.787266,1.5679181
4343,14.185751,16.943493,1.5550196
4344,14.166463,17.095581,1.5294611
4345,14.147565,17.243793,1.5100092
4346,14.129044,17.38832,1.5315473
4347,14.110872,17.529406,1.5552998
4348,14.093031,17.667252,1.5682995
4349,14.0755005,17.802061,1.5408158
4350,14.058263,17.934013,1.5317172
4351,14.041301,18.063263,1.554817
4352,14.024597,18.19,1.5592575
4353,14.008158,18.314203,1.5707254
4354,13.991952,18.436134,1.5650123
4355,13.975966,18.55591,0.5621731
4356,13.960193,18.673637,1.5259176
4357,13.944617,18.789442,0.58395267
4358,13.92923,18.9034,1.5190661
4359,13.914021,19.015625,1.5297204
4360,13.898979,19.126213,1.5234411
4361,13.884094,19.235249,1.511389
4362,13.869358,19.342827,1.507172
4363,13.854762,19.44901,1.508224
4364,13.840296,19.553894,1.514563
4365,13.825953,19.657543,1.5138924
4366,13.81172,19.760048,1.5102535
4367,13.797594,19.861462,0.5631387
4368,13.783565,19.961864,0.55598617
4369,13.769627,20.061306,1.5049756
4370,13.755773,20.159845,1.507622
4371,13.741992,20.257559,1.5715063
4372,13.72828,20.354494,0.5971551
4373,13.714632,20.450695,0.5845189
4374,13.701012,20.546413,1.5419871
4375,13.687492,20.641172,1.5250862
4376,13.673991,20.735521,0.62978566
4377,13.660529,20.82934,0.6679058
4378,13.647089,20.92273,0.6229311
4379,13.633669,21.015728,0.60213804
4380,13.620282,21.108253,0.6076306
4381,13.606908,21.200443,2.858117
4382,13.593534,21.292381,0.6427944
4383,13.58016,21.384083,0.66529214
4384,13.566783,21.475565,2.9159904
4385,13.5533905,21.566906,2.9153495
4386,13.539981,21.658127,2.8796434
4387,13.526549,21.749268,2.8431802
4388,13.513088,21.840376,2.9112487
4389,13.499592,21.931477,2.9438138
4390,13.4860525,22.022661,4.90824
4391,13.472459,22.113995,2.9325457
4392,13.45881,22.20546,4.90824
4393,13.445099,22.297108,2.954477
4394,13.431322,22.388973,2.9831529
4395,13.417467,22.481127,4.90824
4396,13.403538,22.573547,2.8754325
4397,13.389509,22.666399,2.834791
4398,13.37538,22.759706,0.62900484
4399,13.361136,22.853523,2.834454
4400,13.346793,22.947762,2.9524505
4401,13.332321,23.04262,4.90824
4402,13.317731,23.13802,2.9265552
4403,13.303007,23.23405,2.9435694
4404,13.288132,23.33084,2.923888
4405,13.2731285,23.428205,2.8611093
4406,13.257939,23.526548,2.7534604
4407,13.242551,23.625938,2.7143955
4408,13.226981,23.726255,3.7807941
4409,13.211275,23.827183,2.7762203
4410,13.19529,23.929657,6.406894
4411,13.17909,24.033257,2.8264582
4412,13.162728,24.137596,4.90824
4413,13.146242,24.24244,4.095846
4414,13.129443,24.349009,4.0507226
4415,13.11229,24.45757,2.821499
4416,13.09454,24.569698,3.8936138
4417,13.076513,24.683262,2.8474808
4418,13.058268,24.797852,2.7384253
4419,13.039746,24.913843,0.6379247
4420,13.02087,25.031734,0.6248355
4421,13.00161,25.151688,0.65244734
4422,12.981969,25.273663,2.7917564
4423,12.961901,25.397928,2.8930812
4424,12.941385,25.524605,4.90824
4425,12.9203825,25.653912,4.90824
4426,12.898884,25.78587,4.90824
4427,12.876867,25.920588,4.90824
4428,12.854253,26.05854,4.90824
4429,12.831044,26.199673,4.90824
4430,12.807187,26.344282,4.90824
4431,12.782626,26.492668,4.90824
4432,12.757365,26.644762,2.9641151
4433,12.731275,26.801321,3.0103416
4434,12.704399,26.962015,2.906984
4435,12.676611,27.127563,4.90824
4436,12.647881,27.298101,4.90824
4437,12.618136,27.473972,2.9808402
4438,12.587304,27.655577,0.6889552
4439,12.55529,27.843376,1.5492558
4440,12.521966,28.038057,3.8475008
4441,12.487317,28.239609,0.67548454
4442,12.451185,28.448856,0.6940514
4443,12.413421,28.666565,2.8323264
4444,12.373898,28.893328,1.6310722
4445,12.332344,29.130592,0.6924957
4446,12.2888,29.377934,2.8386683
4447,12.242926,29.637142,4.90824
4448,12.194272,29.910543,4.90824
4449,12.142878,30.197678,4.90824
4450,12.088179,30.501427,1.6492069
4451,12.030202,30.821327,8.612883
4452,11.968868,31.157484,6.572452
4453,11.901318,31.525196,9.3568
4454,11.828418,31.919048,0.6856322
4455,14.7422285,11.260632,1.5359163
4456,14.699884,11.674793,1.5385062
4457,14.659754,12.060573,1.5421361
4458,14.621621,12.421384,1.5532762
4459,14.585291,12.760123,1.5684038
4460,14.550597,13.079254,1.5817195
4461,14.517445,13.380367,1.6899914
4462,14.485588,13.666305,1.7180324
4463,14.454966,13.938135,1.654613
4464,14.425486,14.1971,1.587677
4465,14.397063,14.444315,1.5213042
4466,14.369624,14.680767,1.5515178
4467,14.343104,14.907279,1.5404671
4468,14.3174515,15.124542,1.5863866
4469,14.2925825,15.333483,1.5791774
4470,14.26844,15.53476,1.5836269
4471,14.2449875,15.728859,1.5764028
4472,14.222177,15.916328,1.6031921
4473,14.199971,16.097599,0.61928034
4474,14.178318,16.273201,1.7122746
4475,14.157201,16.443398,0.591135
4476,14.136581,16.608578,1.5919447
4477,14.116424,16.769129,1.6986042
4478,14.096712,16.925245,1.624015
4479,14.077413,17.077257,1.5426636
4480,14.058508,17.225386,1.5320927
4481,14.039974,17.369871,1.5310943
4482,14.021788,17.51093,1.5975177
4483,14.003933,17.648764,1.5695959
4484,13.986388,17.78356,1.546365
4485,13.969139,17.915487,1.5435457
4486,13.95217,18.04469,1.5624106
4487,13.93546,18.17137,1.5631527
4488,13.919005,18.295593,1.5722036
4489,13.902787,18.417524,1.5770495
4490,13.886797,18.53726,1.548171
4491,13.871016,18.654957,1.5281826
4492,13.855438,18.770689,1.5193135
4493,13.84005,18.88459,1.5195101
4494,13.824839,18.996765,1.5118957
4495,13.809794,19.1073,1.5163988
4496,13.794909,19.216284,1.5592039
4497,13.780172,19.323803,1.5176713
4498,13.765574,19.42994,1.5197903
4499,13.751107,19.53478,1.5088856
4500,13.736762,19.638395,1.4858991
4501,13.722528,19.740854,1.4854163
4502,13.708403,19.842232,1.5204072
4503,13.694373,19.94259,1.5103072
4504,13.680433,20.041996,1.5553266
4505,13.666574,20.140532,0.6273478
4506,13.652796,20.238197,0.63679516
4507,13.639085,20.335102,0.6038338
4508,13.625433,20.431295,1.6238868
4509,13.6118355,20.526829,1.5562624
4510,13.598295,20.6217,1.6074151
4511,13.584793,20.716026,0.61887205
4512,13.571323,20.809872,2.858117
4513,13.557892,20.903189,2.8180122
4514,13.5444765,20.996128,0.60382485
4515,13.531087,21.08866,0.6044924
4516,13.517708,21.180857,0.6455034
4517,13.504335,21.272766,2.8329582
4518,13.490965,21.364428,2.8292866
4519,13.477588,21.455883,2.9046683
4520,13.464207,21.547148,2.8381824
4521,13.450804,21.638311,2.8576465
4522,13.437376,21.729408,2.975175
4523,13.423923,21.82047,2.9270382
4524,13.410431,21.91153,2.889365
4525,13.396894,22.0027,2.975914
4526,13.383313,22.093927,2.9520302
4527,13.369666,22.18538,4.90824
4528,13.355957,22.27703,4.90824
4529,13.342184,22.36887,4.90824
4530,13.328333,22.461006,4.90824
4531,13.314412,22.55336,2.9803455
4532,13.300395,22.646135,2.9599457
4533,13.286262,22.739475,2.8936446
4534,13.272018,22.833307,2.837199
4535,13.257679,22.927534,2.9311686
4536,13.243211,23.022387,4.90824
4537,13.228635,23.117697,4.90824
4538,13.213917,23.213705,2.938941
4539,13.199067,23.310335,2.930191
4540,13.184038,23.407902,2.9304385
4541,13.168858,23.506207,4.90824
4542,13.153468,23.605633,2.8145373
4543,13.137924,23.705795,6.4579935
4544,13.122179,23.807018,2.8256865
4545,13.1062155,23.90938,2.797091
4546,13.090067,24.012661,2.734837
4547,13.073767,24.116629,2.8971343
4548,13.05735,24.22104,2.8126092
4549,13.040897,24.325369,3.8959174
4550,13.023304,24.436888,3.9438128
4551,13.005514,24.54932,3.6434083
4552,12.987595,24.66222,3.6782503
4553,12.969359,24.776796,3.7076712
4554,12.950851,24.892761,3.6269574
4555,12.931994,25.010578,6.3515754
4556,12.912768,25.130375,2.8956919
4557,12.893143,25.252312,2.91422
4558,12.873083,25.376598,2.8593926
4559,12.852585,25.50323,4.90824
4560,12.831575,25.632645,4.90824
4561,12.810111,25.764465,4.90824
4562,12.78808,25.899359,4.90824
4563,12.765487,26.037266,4.90824
4564,12.742301,26.178345,4.90824
4565,12.718488,26.322777,4.90824
4566,12.693943,26.471165,4.90824
4567,12.668704,26.623234,4.90824
4568,12.6426525,26.779673,4.90824
4569,12.61581,26.940277,4.90824
4570,12.5880575,27.105755,4.90824
4571,12.559353,27.276257,2.926311
4572,12.529655,27.452011,2.8715582
4573,12.498866,27.633501,0.669685
4574,12.466883,27.82129,0.65732896
4575,12.433604,28.015875,0.67450404
4576,12.399,28.217346,2.9045792
4577,12.362903,28.426598,4.90824
4578,12.325214,28.64407,4.90824
4579,12.285728,28.870855,2.959457
4580,12.244186,29.108297,2.9292226
4581,12.200777,29.355143,4.90824
4582,12.155001,29.61407,4.90824
4583,12.1064,29.887506,2.8656185
4584,12.055053,30.174713,4.90824
4585,12.000439,30.478367,4.092729
4586,11.942443,30.798777,2.8384864
4587,11.881079,31.135538,2.8250813
4588,11.813534,31.503716,6.50188
4589,11.741131,31.895407,2.8651416
4590,14.65359,11.2461405,1.529339
4591,14.611169,11.660007,1.5320987
4592,14.570971,12.045526,1.5436172
4593,14.532774,12.406113,1.5497208
4594,14.496384,12.744688,1.5709907
4595,14.461636,13.063659,1.6143829
4596,14.428446,13.364537,1.6836375
4597,14.396547,13.65033,1.7091125
4598,14.365894,13.921944,1.7406851
4599,14.336376,14.180807,1.6225785
4600,14.307921,14.427908,1.5390903
4601,14.280453,14.664253,1.5449226
4602,14.2539,14.890705,1.5774667
4603,14.228218,15.107892,1.59581
4604,14.203325,15.316758,1.6206086
4605,14.179171,15.517881,1.5648276
4606,14.1557045,15.711861,1.6306162
4607,14.132877,15.899236,1.5796691
4608,14.110653,16.080437,0.63156486
4609,14.088985,16.255974,1.6838223
4610,14.067855,16.426105,1.6595006
4611,14.047218,16.591251,1.604119
4612,14.02705,16.751724,1.8116146
4613,14.007322,16.907825,1.6778618
4614,13.988016,17.05976,1.581186
4615,13.969105,17.207815,1.5316933
4616,13.950563,17.352226,1.5526503
4617,13.932373,17.493217,1.558733
4618,13.914513,17.630981,1.5640706
4619,13.896965,17.765703,1.5483469
4620,13.879716,17.897545,1.5574843
4621,13.862745,18.026676,1.5424669
4622,13.846037,18.153261,1.5509099
4623,13.829577,18.277449,1.5552729
4624,13.813359,18.399311,1.5635788
4625,13.797366,18.518991,1.5310168
4626,13.781585,18.636635,1.528281
4627,13.766006,18.75232,1.5284449
4628,13.750614,18.866192,1.5249252
4629,13.735401,18.978325,1.5258372
4630,13.720357,19.08882,1.4988244
4631,13.705469,19.197779,1.5140563
4632,13.690732,19.30526,1.5995175
4633,13.676134,19.411362,1.5307546
4634,13.661667,19.516165,1.580447
4635,13.64732,19.619751,1.4946848
4636,13.633087,19.722183,1.5018642
4637,13.618961,19.823528,0.613451
4638,13.604934,19.923855,1.5521675
4639,13.590996,20.023226,1.5619457
4640,13.577142,20.121704,0.6236315
4641,13.563365,20.219337,2.8841257
4642,13.549657,20.316198,0.6197959
4643,13.536013,20.412333,1.5403956
4644,13.522422,20.507809,1.5817255
4645,13.508884,20.602644,1.647839
4646,13.495388,20.696918,0.62329173
4647,13.48193,20.790678,0.6303251
4648,13.468495,20.884007,2.805245
4649,13.455092,20.97687,0.60011744
